Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      0.72     0.00        1     0.00     0.01  WL_FID_ENCODE_VKIND
  0.00      0.72     0.00        1     0.00     0.00  WL_FID_ENCODE_VKIND_K1164
  0.00      0.72     0.00        1     0.00     0.00  WL_FID_FILE_CLOSE
  0.00      0.72     0.00        1     0.00     0.00  WL_FID_FILE_OPEN
  0.00      0.72     0.00        1     0.00     0.01  WL_FID_IO_ARGS
  0.00      0.72     0.00        1     0.00     0.00  WL_FID_IO_EMIT
  0.00      0.72     0.00        1     0.00     0.00  WL_FID_IO_GET_ENV
  0.00      0.72     0.00        1     0.00     0.00  WL_FID_IO_WRITE
  0.00      0.72     0.00        1     0.00     0.00  WL_FID_JSON_READ
  0.00      0.72     0.00        1     0.00     0.00  WL_FID_JSON_READ_K1455
  0.00      0.72     0.00        1     0.00     0.00  WL_FID_LIST_APPEND_K1599
  0.00      0.72     0.00        1     0.00     0.00  WL_FID_MAIN
  0.00      0.72     0.00        1     0.00     0.00  WL_FID_MAIN_C1962
  0.00      0.72     0.00        1     0.00     0.01  WL_FID_MAIN_C1963
  0.00      0.72     0.00        1     0.00     0.00  WL_FID_MAIN_C1967
  0.00      0.72     0.00        1     0.00     0.00  WL_FID_MAIN_C1968
  0.00      0.72     0.00        1     0.00     0.00  WL_FID_MAIN_C1970
  0.00      0.72     0.00        1     0.00     0.00  WL_FID_MAIN_C1971
  0.00      0.72     0.00        1     0.00     0.00  WL_FID_MAIN_C1976
  0.00      0.72     0.00        1     0.00     0.00  WL_FID_MAIN_C1977
  0.00      0.72     0.00        1     0.00     0.01  WL_FID_MAIN_K1964
  0.00      0.72     0.00        1     0.00     0.00  WL_FID_MAIN_K1969
  0.00      0.72     0.00        1     0.00     0.00  WL_FID_MAIN_K1974
  0.00      0.72     0.00        1     0.00     0.00  WL_FID_NAT_SHOW
  0.00      0.72     0.00        1     0.00     0.00  WL_FID_NAT_SHOW_FIN
  0.00      0.72     0.00        1     0.00     0.00  WL_FID_PUT_STATS_C1201
  0.00      0.72     0.00        1     0.00     0.00  WL_FID_READ_INPUT
  0.00      0.72     0.00        1     0.00     0.00  WL_FID_READ_INPUT_C1750
  0.00      0.72     0.00        1     0.00     0.00  WL_FID_READ_INPUT_C1751
  0.00      0.72     0.00        1     0.00     0.00  WL_FID_READ_LOOP_C1574
  0.00      0.72     0.00        1     0.00     0.00  WL_FID_READ_LOOP_C1575
  0.00      0.72     0.00        1     0.00     5.24  WL_FID_READ_LOOP_C1576
  0.00      0.72     0.00        1     0.00     0.00  WL_FID_READ_LOOP_C1577
  0.00      0.72     0.00        1     0.00     0.00  WL_FID_READ_LOOP_C1578
  0.00      0.72     0.00        1     0.00     0.00  WL_FID_READ_OPENED
  0.00      0.72     0.00        1     0.00     0.00  WL_FID_READ_OPENED_C1664
  0.00      0.72     0.00        1     0.00     0.00  WL_FID_READ_OPENED_C1665
  0.00      0.72     0.00        1     0.00     0.00  file_close_run
  0.00      0.72     0.00        1     0.00     0.00  file_open_call
  0.00      0.72     0.00        1     0.00     0.00  file_open_pack
  0.00      0.72     0.00        1     0.00    20.00  file_open_run
  0.00      0.72     0.00        1     0.00     0.00  io_args_run
  0.00      0.72     0.00        1     0.00     0.00  io_fail
  0.00      0.72     0.00        1     0.00    10.00  io_get_env_run
  0.00      0.72     0.00        1     0.00   720.00  io_loop
  0.00      0.72     0.00        1     0.00     0.00  io_out
  0.00      0.72     0.00        1     0.00     0.00  io_spawn
  0.00      0.72     0.00        1     0.00    10.00  io_write_run
  0.00      0.72     0.00        1     0.00     0.00  pool_stack
  0.00      0.72     0.00        1     0.00     0.00  spin_160
  0.00      0.72     0.00        1     0.00     0.00  spin_315
  0.00      0.72     0.00        1     0.00     0.01  spin_319
  0.00      0.72     0.00        1     0.00     0.00  spin_325
  0.00      0.72     0.00        1     0.00     0.00  spin_329
  0.00      0.72     0.00        1     0.00     0.00  spin_370
  0.00      0.72     0.00        1     0.00     0.00  spin_428
  0.00      0.72     0.00        1     0.00     5.24  spin_430
  0.00      0.72     0.00        1     0.00     0.00  spin_446
  0.00      0.72     0.00        1     0.00     0.00  spin_460
